"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2010",47.727,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2010",41.06,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2010",47.045,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2010",40.695,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2010",48.608,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2009",42.364,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2009",49.448,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2009",42.839,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2009",49.178,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2009",41.775,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2009",49.796,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2008",42.772,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2008",1.461,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2008",49.985,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2008",43.108,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2008",1.497,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2008",49.555,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2008",42.36,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2008",1.425,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2008",50.533,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2007",44.043,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2007",1.293,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2007",51.521,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2007",44.588,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2007",1.189,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2007",51.382,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2007",43.346,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2007",1.4,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2007",51.704,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2006",44.357,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2006",1.548,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2006",52.31,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2006",44.802,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2006",1.431,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2006",52.23,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2006",43.778,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2006",1.678,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2006",52.417,,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela (Bolivarian Republic of)","LFS - Household Sample Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2017",58.335,,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela (Bolivarian Republic of)","LFS - Household Sample Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2017",16.351,,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela (Bolivarian Republic of)","LFS - Household Sample Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2017",69.739,,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela (Bolivarian Republic of)","LFS - Household Sample Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2017",61.185,,,"Repository: ILO-STATISTICS - Micro data processing"
